WEEK,YEAR,DAY,DATE,AMT_PLT_DELIVERED,AMT_TRK,AMT_WGS_TO_GER,AMT_WGH_WGS_TO_GER,AMT_LOADED_PLT_AUS,AMT_WGS_TO_AUS,AMT_WGH_WGS_TO_AUS,AMT_PLT_FROM_GER,AMT_TRK_OUTBOUND,AMT_WGS_FROM_GER,WGS_ON_TIME_FROM_GER,AMT_WGH_WGS_FROM_GER,PLT_DES,PLT_DES_CUS,PLT_DES_OWN,AMT_PLT_RTN
41,2018,Sunday,"Sunday, October 14, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2018,Monday,"Monday, October 15, 2018",636,11,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2018,Tuesday,"Tuesday, October 16, 2018",470,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2018,Wednesday,"Wednesday, October 17, 2018",435,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2018,Thursday,"Thursday, October 18, 2018",465,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2018,Friday,"Friday, October 19, 2018",237,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2018,Saturday,"Saturday, October 20, 2018",290,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2018,Sunday,"Sunday, October 21, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2018,Monday,"Monday, October 22, 2018",458,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2018,Tuesday,"Tuesday, October 23, 2018",77,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2018,Wednesday,"Wednesday, October 24, 2018",80,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2018,Thursday,"Thursday, October 25, 2018",156,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2018,Friday,"Friday, October 26, 2018",273,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2018,Saturday,"Saturday, October 27, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2018,Sunday,"Sunday, October 28, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2018,Monday,"Monday, October 29, 2018",721,14,12,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2018,Tuesday,"Tuesday, October 30, 2018",198,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2018,Wednesday,"Wednesday, October 31, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2018,Thursday,"Thursday, November 1, 2018",544,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2018,Friday,"Friday, November 2, 2018",378,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2018,Saturday,"Saturday, November 3, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2018,Sunday,"Sunday, November 4, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2018,Monday,"Monday, November 5, 2018",582,12,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2018,Tuesday,"Tuesday, November 6, 2018",547,10,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2018,Wednesday,"Wednesday, November 7, 2018",303,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2018,Thursday,"Thursday, November 8, 2018",360,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2018,Friday,"Friday, November 9, 2018",396,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2018,Saturday,"Saturday, November 10, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2018,Sunday,"Sunday, November 11, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2018,Monday,"Monday, November 12, 2018",330,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2018,Tuesday,"Tuesday, November 13, 2018",135,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2018,Wednesday,"Wednesday, November 14, 2018",76,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2018,Thursday,"Thursday, November 15, 2018",125,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2018,Friday,"Friday, November 16, 2018",310,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2018,Saturday,"Saturday, November 17, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2018,Sunday,"Sunday, November 18, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2018,Monday,"Monday, November 19, 2018",402,11,9,0,42,1,0,0,0,0,NULL,0,0,0,0,0
47,2018,Tuesday,"Tuesday, November 20, 2018",152,6,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2018,Wednesday,"Wednesday, November 21, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2018,Thursday,"Thursday, November 22, 2018",128,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2018,Friday,"Friday, November 23, 2018",38,1,1,0,38,1,0,0,0,0,NULL,0,0,0,0,0
47,2018,Saturday,"Saturday, November 24, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2018,Sunday,"Sunday, November 25, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2018,Monday,"Monday, November 26, 2018",482,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2018,Tuesday,"Tuesday, November 27, 2018",141,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2018,Wednesday,"Wednesday, November 28, 2018",38,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2018,Thursday,"Thursday, November 29, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2018,Friday,"Friday, November 30, 2018",189,4,3,0,31,1,0,0,0,0,NULL,0,0,0,0,0
48,2018,Saturday,"Saturday, December 1, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2018,Sunday,"Sunday, December 2, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2018,Monday,"Monday, December 3, 2018",661,13,11,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2018,Tuesday,"Tuesday, December 4, 2018",365,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2018,Wednesday,"Wednesday, December 5, 2018",659,11,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2018,Thursday,"Thursday, December 6, 2018",325,7,5,0,38,1,0,0,0,0,NULL,0,0,0,0,0
49,2018,Friday,"Friday, December 7, 2018",432,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2018,Saturday,"Saturday, December 8, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2018,Sunday,"Sunday, December 9, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2018,Monday,"Monday, December 10, 2018",541,12,10,0,38,1,0,0,0,0,NULL,0,0,0,0,0
50,2018,Tuesday,"Tuesday, December 11, 2018",225,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2018,Wednesday,"Wednesday, December 12, 2018",50,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2018,Thursday,"Thursday, December 13, 2018",78,3,2,0,37,1,0,0,0,0,NULL,0,0,0,0,0
50,2018,Friday,"Friday, December 14, 2018",151,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2018,Saturday,"Saturday, December 15, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2018,Sunday,"Sunday, December 16, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2018,Monday,"Monday, December 17, 2018",412,12,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2018,Tuesday,"Tuesday, December 18, 2018",38,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2018,Wednesday,"Wednesday, December 19, 2018",101,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2018,Thursday,"Thursday, December 20, 2018",41,2,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2018,Friday,"Friday, December 21, 2018",137,3,3,0,32,1,0,0,0,0,NULL,0,0,0,0,0
51,2018,Saturday,"Saturday, December 22, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2018,Sunday,"Sunday, December 23, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2018,Monday,"Monday, December 24, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2018,Tuesday,"Tuesday, December 25, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2018,Wednesday,"Wednesday, December 26, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2018,Thursday,"Thursday, December 27, 2018",490,10,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2018,Friday,"Friday, December 28, 2018",244,6,4,0,42,1,0,0,0,0,NULL,0,0,0,0,0
52,2018,Saturday,"Saturday, December 29, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2018,Sunday,"Sunday, December 30, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2018,Monday,"Monday, December 31, 2018",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Tuesday,"Tuesday, January 1, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Wednesday,"Wednesday, January 2, 2019",520,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Thursday,"Thursday, January 3, 2019",119,3,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Friday,"Friday, January 4, 2019",75,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Saturday,"Saturday, January 5, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Sunday,"Sunday, January 6, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2019,Monday,"Monday, January 7, 2019",240,9,6,0,43,1,0,0,0,0,NULL,0,0,0,0,0
2,2019,Tuesday,"Tuesday, January 8, 2019",38,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2019,Wednesday,"Wednesday, January 9, 2019",40,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2019,Thursday,"Thursday, January 10, 2019",114,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2019,Friday,"Friday, January 11, 2019",265,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2019,Saturday,"Saturday, January 12, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2019,Sunday,"Sunday, January 13, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2019,Monday,"Monday, January 14, 2019",557,13,11,0,38,1,0,0,0,0,NULL,0,0,0,0,0
3,2019,Tuesday,"Tuesday, January 15, 2019",226,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2019,Wednesday,"Wednesday, January 16, 2019",107,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2019,Thursday,"Thursday, January 17, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2019,Friday,"Friday, January 18, 2019",278,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2019,Saturday,"Saturday, January 19, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2019,Sunday,"Sunday, January 20, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2019,Monday,"Monday, January 21, 2019",280,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2019,Tuesday,"Tuesday, January 22, 2019",263,7,5,0,38,1,0,0,0,0,NULL,0,0,0,0,0
4,2019,Wednesday,"Wednesday, January 23, 2019",167,5,3,0,40,1,0,0,0,0,NULL,0,0,0,0,0
4,2019,Thursday,"Thursday, January 24, 2019",92,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2019,Friday,"Friday, January 25, 2019",195,5,4,0,76,1,0,0,0,0,NULL,0,0,0,0,0
4,2019,Saturday,"Saturday, January 26, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2019,Sunday,"Sunday, January 27, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2019,Monday,"Monday, January 28, 2019",504,11,8,0,40,1,0,0,0,0,NULL,0,0,0,0,0
5,2019,Tuesday,"Tuesday, January 29, 2019",119,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2019,Wednesday,"Wednesday, January 30, 2019",118,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2019,Thursday,"Thursday, January 31, 2019",222,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2019,Friday,"Friday, February 1, 2019",372,8,7,0,39,1,0,0,0,0,NULL,0,0,0,0,0
5,2019,Saturday,"Saturday, February 2, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2019,Sunday,"Sunday, February 3, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2019,Monday,"Monday, February 4, 2019",458,12,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2019,Tuesday,"Tuesday, February 5, 2019",336,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2019,Wednesday,"Wednesday, February 6, 2019",507,10,8,0,42,1,0,0,0,0,NULL,0,0,0,0,0
6,2019,Thursday,"Thursday, February 7, 2019",408,7,6,0,37,1,0,0,0,0,NULL,0,0,0,0,0
6,2019,Friday,"Friday, February 8, 2019",344,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2019,Saturday,"Saturday, February 9, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2019,Sunday,"Sunday, February 10, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2019,Monday,"Monday, February 11, 2019",495,11,9,0,39,1,0,0,0,0,NULL,0,0,0,0,0
7,2019,Tuesday,"Tuesday, February 12, 2019",54,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2019,Wednesday,"Wednesday, February 13, 2019",84,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2019,Thursday,"Thursday, February 14, 2019",158,3,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2019,Friday,"Friday, February 15, 2019",274,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2019,Saturday,"Saturday, February 16, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2019,Sunday,"Sunday, February 17, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2019,Monday,"Monday, February 18, 2019",643,13,10,0,44,1,0,0,0,0,NULL,0,0,0,0,0
8,2019,Tuesday,"Tuesday, February 19, 2019",475,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2019,Wednesday,"Wednesday, February 20, 2019",512,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2019,Thursday,"Thursday, February 21, 2019",416,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2019,Friday,"Friday, February 22, 2019",477,10,8,0,40,1,0,0,0,0,NULL,0,0,0,0,0
8,2019,Saturday,"Saturday, February 23, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2019,Sunday,"Sunday, February 24, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2019,Monday,"Monday, February 25, 2019",524,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2019,Tuesday,"Tuesday, February 26, 2019",500,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2019,Wednesday,"Wednesday, February 27, 2019",470,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2019,Thursday,"Thursday, February 28, 2019",388,8,6,0,30,1,0,0,0,0,NULL,0,0,0,0,0
9,2019,Friday,"Friday, March 1, 2019",449,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2019,Saturday,"Saturday, March 2, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2019,Sunday,"Sunday, March 3, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
